height,weight,label
186,60,thin
183,56,thin
172,76,faty
172,99,faty
175,64,normal
194,99,faty
173,80,faty
188,39,thin
170,36,thin
168,89,faty
185,80,normal
156,82,faty
189,78,normal
167,98,faty
181,90,faty
173,87,faty
166,75,faty
168,65,normal
198,84,normal
162,63,normal
155,69,faty
187,78,normal
152,87,faty
170,88,faty
180,45,thin
155,88,faty
155,97,faty
162,67,faty
165,75,faty
158,74,faty
156,61,normal
175,88,faty
184,64,normal
164,70,faty
175,67,normal
168,76,faty
157,35,thin
158,52,normal
167,64,normal
169,69,normal
152,68,faty
187,81,normal
156,54,normal
151,46,normal
177,61,normal
176,91,faty
183,41,thin
169,66,normal
175,89,faty
174,50,thin
161,85,faty
153,74,faty
179,47,thin
160,54,normal
163,57,normal
177,66,normal
183,100,faty
175,78,normal
152,85,faty
167,58,normal
180,59,thin
197,84,normal
166,85,faty
186,73,normal
186,64,thin
167,68,normal
163,94,faty
155,99,faty
156,87,faty
181,44,thin
173,57,normal
152,97,faty
158,81,faty
188,92,faty
164,47,thin
169,100,faty
166,64,normal
181,70,normal
182,63,normal
158,77,faty
157,62,normal
165,55,normal
151,75,faty
162,86,faty
183,58,thin
173,79,faty
154,56,normal
179,68,normal
161,82,faty
169,84,faty
183,86,faty
152,54,normal
178,96,faty
178,72,normal
163,87,faty
176,46,thin
164,70,faty
184,37,thin
192,62,thin
186,38,thin
192,71,normal
150,82,faty
176,38,thin
158,55,normal
199,75,normal
160,75,faty
161,86,faty
152,54,normal
177,60,normal
166,65,normal
174,64,normal
174,100,faty
193,97,faty
195,95,normal
189,52,thin
165,68,normal
171,38,thin
177,74,normal
185,98,faty
157,37,thin
180,78,normal
199,72,thin
198,65,thin
194,92,normal
167,69,normal
183,57,thin
188,73,normal
178,99,faty
178,82,faty
175,96,faty
198,38,thin
183,90,faty
182,55,thin
154,48,normal
163,81,faty
159,38,thin
194,64,thin
196,61,thin
189,85,normal
194,68,thin
183,94,faty
179,49,thin
178,82,faty
192,35,thin
182,69,normal
174,61,normal
169,69,normal
185,92,faty
151,35,thin
159,70,faty
160,81,faty
175,50,thin
170,85,faty
188,61,thin
177,51,thin
180,69,normal
163,80,faty
165,71,faty
161,85,faty
170,75,faty
169,76,faty
183,87,faty
157,47,normal
186,98,faty
186,39,thin
165,89,faty
172,55,normal
174,56,thin
150,87,faty
186,84,normal
154,46,normal
197,61,thin
169,82,faty
188,35,thin
191,42,thin
187,48,thin
193,93,normal
153,68,faty
161,72,faty
180,70,normal
182,85,faty
200,53,thin
183,70,normal
158,98,faty
151,52,normal
189,97,faty
180,88,faty
168,48,thin
180,46,thin
162,74,faty
178,46,thin
198,47,thin
153,37,thin
163,66,normal
191,42,thin
169,35,thin
193,95,faty
187,47,thin
184,77,normal
175,89,faty
165,92,faty
177,44,thin
160,88,faty
157,48,normal
158,47,normal
150,80,faty
152,47,normal
151,80,faty
162,78,faty
187,59,thin
184,67,normal
160,75,faty
199,61,thin
163,99,faty
187,52,thin
190,83,normal
169,50,thin
180,40,thin
151,89,faty
166,93,faty
163,87,faty
154,40,thin
167,56,normal
165,73,faty
181,89,faty
189,79,normal
187,35,thin
151,58,normal
153,62,faty
172,56,normal
193,63,thin
199,81,normal
162,40,thin
199,70,thin
150,76,faty
153,49,normal
168,57,normal
176,57,thin
166,73,faty
167,64,normal
185,68,normal
186,38,thin
158,52,normal
163,100,faty
184,58,thin
177,58,normal
160,92,faty
195,89,normal
156,44,thin
191,94,faty
179,69,normal
153,93,faty
167,65,normal
155,49,normal
185,97,faty
155,48,normal
156,93,faty
153,47,normal
159,77,faty
197,47,thin
161,63,normal
169,63,normal
195,38,thin
173,48,thin
154,61,faty
189,93,faty
161,37,thin
158,64,faty
174,74,normal
171,86,faty
156,50,normal
153,46,normal
162,41,thin
187,57,thin
179,62,normal
160,48,normal
178,35,thin
181,40,thin
181,86,faty
167,96,faty
161,61,normal
170,42,thin
187,80,normal
155,89,faty
189,79,normal
175,72,normal
188,35,thin
173,54,thin
166,40,thin
157,87,faty
194,68,thin
195,38,thin
171,52,thin
173,66,normal
163,79,faty
159,64,normal
169,92,faty
198,89,normal
176,83,faty
182,95,faty
171,90,faty
186,84,normal
188,41,thin
173,86,faty
158,97,faty
195,46,thin
175,93,faty
169,43,thin
160,55,normal
200,42,thin
151,74,faty
159,77,faty
151,59,faty
197,91,normal
189,100,faty
160,98,faty
174,99,faty
166,85,faty
186,64,thin
160,73,faty
196,77,normal
152,66,faty
171,94,faty
163,84,faty
193,61,thin
177,63,normal
191,36,thin
165,44,thin
153,96,faty
179,96,faty
187,71,normal
173,37,thin
165,82,faty
193,45,thin
156,85,faty
157,49,normal
185,64,normal
197,44,thin
184,75,normal
160,86,faty
195,46,thin
180,63,normal
193,62,thin
154,57,normal
158,67,faty
194,87,normal
177,94,faty
180,83,faty
160,87,faty
188,72,normal
192,51,thin
170,43,thin
162,71,faty
155,41,thin
196,99,faty
193,79,normal
157,90,faty
191,55,thin
151,38,thin
168,93,faty
154,64,faty
192,64,thin
157,99,faty
175,98,faty
179,46,thin
157,71,faty
177,49,thin
176,52,thin
190,62,thin
159,76,faty
150,62,faty
161,40,thin
176,45,thin
157,71,faty
159,48,normal
180,61,normal
172,43,thin
171,47,thin
191,54,thin
165,95,faty
180,90,faty
158,85,faty
184,96,faty
188,84,normal
150,64,faty
164,70,faty
181,99,faty
177,68,normal
185,75,normal
167,52,normal
160,68,faty
187,51,thin
155,92,faty
197,37,thin
159,85,faty
193,90,normal
187,74,normal
169,36,thin
168,40,thin
190,97,faty
196,43,thin
189,95,faty
195,61,thin
200,71,thin
182,37,thin
198,50,thin
167,57,normal
154,69,faty
155,94,faty
176,90,faty
166,69,normal
156,83,faty
200,47,thin
185,64,normal
152,41,thin
178,86,faty
157,83,faty
160,39,thin
187,56,thin
161,74,faty
168,68,normal
193,65,thin
166,99,faty
188,85,normal
163,61,normal
150,100,faty
170,68,normal
181,51,thin
194,100,faty
198,98,normal
178,63,normal
171,74,normal
152,86,faty
184,55,thin
152,69,faty
175,51,thin
167,80,faty
198,57,thin
151,44,normal
175,35,thin
169,61,normal
179,68,normal
153,91,faty
187,81,normal
168,98,faty
181,65,normal
171,75,faty
197,52,thin
196,69,thin
183,43,thin
175,42,thin
158,80,faty
166,56,normal
164,35,thin
155,38,thin
171,55,normal
186,83,normal
190,82,normal
158,63,normal
185,50,thin
184,72,normal
191,49,thin
157,49,normal
176,79,faty
171,84,faty
197,91,normal
155,43,thin
191,49,thin
185,82,normal
162,95,faty
152,91,faty
157,43,thin
160,42,thin
188,63,thin
175,64,normal
167,83,faty
193,59,thin
185,91,faty
155,100,faty
171,40,thin
153,40,thin
154,70,faty
151,92,faty
193,57,thin
177,73,normal
184,84,normal
156,51,normal
157,60,normal
172,57,normal
150,62,faty
193,68,thin
162,88,faty
172,86,faty
187,91,faty
167,79,faty
180,75,normal
158,37,thin
162,36,thin
166,60,normal
155,62,faty
166,38,thin
159,66,faty
151,88,faty
183,53,thin
189,73,normal
194,68,thin
187,91,faty
198,68,thin
197,72,normal
172,36,thin
174,52,thin
179,49,thin
168,67,normal
181,49,thin
164,96,faty
166,69,normal
192,61,thin
178,68,normal
172,67,normal
197,41,thin
155,76,faty
164,91,faty
151,78,faty
167,61,normal
156,61,normal
200,71,thin
152,42,thin
189,50,thin
168,79,faty
181,60,thin
166,50,thin
193,96,faty
166,88,faty
178,49,thin
200,95,normal
197,95,normal
156,48,normal
160,37,thin
182,39,thin
165,43,thin
161,95,faty
160,51,normal
181,73,normal
195,70,thin
170,89,faty
168,56,normal
167,35,thin
158,75,faty
177,70,normal
156,64,faty
176,86,faty
174,92,faty
192,99,faty
173,84,faty
157,74,faty
200,74,normal
177,47,thin
172,86,faty
172,76,faty
174,96,faty
161,89,faty
166,55,normal
177,38,thin
157,88,faty
150,78,faty
196,64,thin
182,52,thin
158,96,faty
196,83,normal
191,100,faty
171,73,normal
180,74,normal
156,79,faty
191,36,thin
173,64,normal
174,56,thin
152,94,faty
189,37,thin
168,96,faty
180,93,faty
184,54,thin
176,79,faty
156,52,normal
192,60,thin
161,43,thin
200,47,thin
160,81,faty
167,38,thin
168,42,thin
192,60,thin
154,42,thin
181,40,thin
157,54,normal
195,44,thin
199,39,thin
155,58,normal
194,39,thin
180,38,thin
190,82,normal
168,52,thin
197,93,normal
173,47,thin
156,40,thin
178,95,faty
183,86,faty
189,68,normal
200,64,thin
181,83,normal
181,65,normal
195,56,thin
167,56,normal
181,62,normal
179,54,thin
179,75,normal
174,81,faty
166,96,faty
157,74,faty
160,52,normal
155,93,faty
164,73,faty
172,59,normal
179,73,normal
192,84,normal
187,47,thin
179,99,faty
186,49,thin
158,100,faty
168,98,faty
198,62,thin
156,66,faty
156,48,normal
176,44,thin
195,67,thin
185,53,thin
151,48,normal
179,66,normal
181,64,normal
186,74,normal
198,70,thin
187,54,thin
196,72,normal
185,43,thin
175,100,faty
180,89,faty
190,98,faty
160,93,faty
157,75,faty
174,84,faty
199,41,thin
178,68,normal
200,74,normal
189,78,normal
162,41,thin
150,55,normal
197,72,normal
194,85,normal
182,57,thin
153,98,faty
161,69,faty
190,53,thin
186,45,thin
188,49,thin
196,95,normal
171,95,faty
173,46,thin
161,82,faty
173,44,thin
164,51,normal
184,85,normal
164,62,normal
191,91,normal
168,47,thin
180,72,normal
179,44,thin
188,74,normal
192,48,thin
162,79,faty
175,97,faty
162,65,normal
193,57,thin
159,36,thin
167,71,normal
183,76,normal
161,72,faty
158,57,normal
177,53,thin
175,96,faty
159,64,normal
162,52,normal
181,96,faty
152,62,faty
163,62,normal
155,82,faty
160,80,faty
170,93,faty
194,35,thin
191,69,normal
159,53,normal
174,56,thin
182,47,thin
166,88,faty
151,44,normal
184,97,faty
167,63,normal
181,37,thin
195,67,thin
184,55,thin
155,51,normal
187,99,faty
178,62,normal
169,62,normal
187,89,normal
170,60,normal
150,71,faty
196,79,normal
162,61,normal
151,61,faty
200,69,thin
152,78,faty
181,49,thin
177,77,normal
199,97,normal
156,36,thin
153,72,faty
194,36,thin
191,48,thin
162,50,normal
177,35,thin
155,92,faty
169,42,thin
181,90,faty
168,70,normal
158,44,thin
190,44,thin
199,61,thin
166,36,thin
172,59,normal
160,43,thin
177,80,faty
198,41,thin
153,43,thin
196,82,normal
167,42,thin
155,94,faty
197,57,thin
199,37,thin
178,70,normal
194,70,normal
200,75,normal
170,48,thin
173,76,normal
196,61,thin
184,85,normal
195,36,thin
161,47,thin
174,74,normal
196,84,normal
155,64,faty
191,46,thin
184,40,thin
196,68,thin
166,59,normal
153,63,faty
179,70,normal
199,97,normal
163,55,normal
173,36,thin
174,44,thin
167,50,thin
184,95,faty
193,89,normal
189,70,normal
164,45,thin
193,74,normal
183,55,thin
196,50,thin
154,91,faty
188,62,thin
176,68,normal
195,82,normal
192,54,thin
162,39,thin
171,54,thin
184,92,faty
185,65,normal
169,81,faty
165,65,normal
156,50,normal
168,97,faty
192,70,normal
165,82,faty
187,79,normal
197,55,thin
156,74,faty
166,46,thin
177,64,normal
161,59,normal
151,64,faty
150,85,faty
177,86,faty
167,77,faty
177,71,normal
186,35,thin
156,54,normal
172,54,thin
193,84,normal
193,50,thin
181,40,thin
185,64,normal
169,53,normal
193,82,normal
162,52,normal
163,63,normal
196,55,thin
172,77,faty
150,43,normal
193,59,thin
199,84,normal
189,46,thin
189,76,normal
158,48,normal
158,46,thin
198,35,thin
173,84,faty
154,77,faty
152,66,faty
158,86,faty
191,75,normal
186,73,normal
176,64,normal
175,38,thin
192,83,normal
176,45,thin
156,60,normal
165,51,normal
160,55,normal
177,88,faty
159,47,normal
173,63,normal
178,70,normal
151,85,faty
151,78,faty
169,95,faty
172,61,normal
169,88,faty
195,42,thin
173,45,thin
185,42,thin
171,97,faty
196,61,thin
154,51,normal
187,61,thin
195,72,normal
196,41,thin
185,62,thin
180,48,thin
183,46,thin
187,66,normal
173,76,normal
150,63,faty
189,44,thin
182,75,normal
179,78,normal
161,41,thin
185,86,normal
165,97,faty
182,58,thin
162,53,normal
176,63,normal
182,37,thin
186,42,thin
160,98,faty
192,37,thin
164,75,faty
155,88,faty
191,83,normal
181,95,faty
165,60,normal
175,68,normal
165,62,normal
154,69,faty
183,39,thin
197,55,thin
164,100,faty
182,40,thin
166,59,normal
191,60,thin
172,39,thin
154,100,faty
200,69,thin
154,89,faty
169,57,normal
168,49,thin
163,78,faty
166,85,faty
155,82,faty
162,57,normal
187,43,thin
189,35,thin
192,71,normal
167,90,faty
180,84,faty
190,100,faty
166,67,normal
177,92,faty
187,87,normal
164,66,normal
186,98,faty
168,54,normal
167,81,faty
168,64,normal
150,97,faty
155,95,faty
184,43,thin
150,64,faty
178,64,normal
153,61,faty
177,81,faty
151,52,normal
200,68,thin
181,46,thin
155,94,faty
167,89,faty
176,68,normal
151,92,faty
162,81,faty
177,44,thin
189,36,thin
182,61,thin
179,100,faty
163,77,faty
155,65,faty
174,65,normal
173,59,normal
178,82,faty
169,75,faty
156,82,faty
179,59,thin
189,38,thin
187,72,normal
178,87,faty
184,46,thin
150,83,faty
186,83,normal
182,38,thin
151,40,thin
185,62,thin
198,97,normal
153,57,normal
176,97,faty
185,61,thin
171,99,faty
167,66,normal
181,95,faty
172,86,faty
187,45,thin
169,66,normal
171,63,normal
199,98,normal
186,51,thin
193,83,normal
198,87,normal
157,96,faty
165,64,normal
185,49,thin
151,47,normal
155,70,faty
155,43,thin
153,71,faty
155,68,faty
197,85,normal
162,53,normal
151,72,faty
182,85,faty
160,42,thin
152,65,faty
190,35,thin
151,100,faty
173,39,thin
191,56,thin
194,53,thin
192,38,thin
155,92,faty
191,52,thin
155,76,faty
198,73,normal
155,91,faty
190,91,normal
150,98,faty
199,35,thin
187,75,normal
198,56,thin
196,64,thin
158,45,thin
176,91,faty
192,71,normal
192,94,normal
194,75,normal
172,54,thin
187,97,faty
199,94,normal
150,59,faty
188,39,thin
163,94,faty
170,40,thin
179,69,normal
192,60,thin
158,61,normal
170,57,normal
156,72,faty
173,59,normal
178,91,faty
184,63,normal
186,53,thin
163,58,normal
162,81,faty
197,74,normal
159,56,normal
200,36,thin
185,85,normal
163,89,faty
173,40,thin
191,68,normal
193,85,normal
195,91,normal
157,53,normal
155,54,normal
186,49,thin
199,52,thin
183,59,thin
199,65,thin
174,36,thin
193,62,thin
183,50,thin
178,92,faty
165,44,thin
172,40,thin
150,58,faty
159,78,faty
176,78,normal
165,53,normal
175,61,normal
180,36,thin
153,74,faty
182,53,thin
159,73,faty
192,73,normal
153,75,faty
188,49,thin
192,55,thin
172,56,normal
163,99,faty
165,69,normal
162,90,faty
159,77,faty
198,73,normal
198,67,thin
167,50,thin
159,82,faty
163,48,thin
189,64,thin
180,50,thin
155,42,thin
198,81,normal
188,95,faty
193,50,thin
162,83,faty
164,63,normal
170,73,normal
157,64,faty
151,45,normal
182,81,normal
168,70,normal
174,43,thin
162,35,thin
159,83,faty
157,83,faty
181,67,normal
185,48,thin
177,100,faty
189,99,faty
184,61,thin
184,51,thin
179,74,normal
168,60,normal
176,53,thin
153,83,faty
198,37,thin
195,52,thin
151,87,faty
171,54,thin
193,57,thin
199,56,thin
194,72,normal
160,37,thin
187,84,normal
187,95,faty
196,79,normal
171,95,faty
200,42,thin
151,76,faty
181,66,normal
181,37,thin
189,39,thin
198,38,thin
172,96,faty
189,85,normal
189,60,thin
159,90,faty
184,74,normal
186,49,thin
167,80,faty
156,43,thin
169,70,normal
172,94,faty
154,45,normal
159,87,faty
184,61,thin
155,60,normal
174,60,normal
157,86,faty
190,53,thin
177,52,thin
158,72,faty
178,87,faty
161,70,faty
177,60,normal
150,38,thin
179,37,thin
174,65,normal
156,79,faty
181,79,normal
178,64,normal
171,72,normal
151,53,normal
182,67,normal
181,43,thin
177,69,normal
170,97,faty
193,66,thin
152,90,faty
178,93,faty
177,97,faty
185,45,thin
178,87,faty
168,46,thin
168,54,normal
186,69,normal
190,99,faty
153,63,faty
198,82,normal
196,65,thin
175,94,faty
169,41,thin
189,78,normal
186,50,thin
163,77,faty
169,81,faty
154,35,thin
174,82,faty
164,94,faty
195,72,normal
161,78,faty
169,67,normal
156,61,normal
172,61,normal
194,86,normal
175,88,faty
191,61,thin
180,37,thin
186,41,thin
184,56,thin
190,57,thin
188,41,thin
165,86,faty
161,84,faty
186,92,faty
169,82,faty
190,43,thin
181,100,faty
176,48,thin
156,58,normal
185,57,thin
183,72,normal
150,55,normal
191,83,normal
165,93,faty
190,48,thin
153,54,normal
157,35,thin
161,55,normal
168,38,thin
198,35,thin
192,38,thin
198,96,normal
188,63,thin
160,39,thin
170,91,faty
196,79,normal
178,57,thin
173,84,faty
200,64,thin
190,95,faty
173,59,normal
199,42,thin
194,91,normal
198,77,normal
170,88,faty
155,51,normal
195,91,normal
197,42,thin
175,48,thin
179,99,faty
195,73,normal
180,75,normal
189,73,normal
183,82,normal
159,71,faty
150,60,faty
157,94,faty
180,59,thin
200,97,normal
156,74,faty
179,86,faty
181,97,faty
180,54,thin
165,61,normal
163,72,faty
159,61,normal
174,100,faty
156,85,faty
158,85,faty
165,43,thin
197,85,normal
181,78,normal
176,96,faty
151,58,normal
186,99,faty
174,58,normal
150,53,normal
199,84,normal
181,80,normal
166,75,faty
185,58,thin
154,57,normal
175,62,normal
199,66,thin
196,54,thin
155,35,thin
172,87,faty
169,74,faty
187,71,normal
160,37,thin
191,37,thin
197,60,thin
155,81,faty
151,38,thin
189,92,faty
196,93,normal
172,100,faty
157,75,faty
178,80,normal
153,75,faty
174,100,faty
172,46,thin
192,38,thin
161,78,faty
165,64,normal
188,41,thin
182,45,thin
165,53,normal
181,71,normal
177,59,normal
168,81,faty
155,47,normal
199,54,thin
193,75,normal
184,55,thin
182,63,normal
200,96,normal
153,82,faty
168,42,thin
169,76,faty
151,45,normal
189,76,normal
155,99,faty
177,64,normal
165,99,faty
183,59,thin
183,45,thin
184,96,faty
160,95,faty
186,91,faty
163,77,faty
193,96,faty
199,53,thin
192,55,thin
165,93,faty
165,82,faty
163,50,normal
183,37,thin
198,51,thin
159,99,faty
191,87,normal
189,85,normal
170,40,thin
153,100,faty
199,86,normal
172,96,faty
165,92,faty
192,75,normal
159,94,faty
151,57,normal
158,77,faty
154,68,faty
200,75,normal
183,78,normal
152,71,faty
162,92,faty
195,50,thin
160,71,faty
189,40,thin
165,37,thin
167,91,faty
178,72,normal
157,69,faty
176,75,normal
153,69,faty
176,78,normal
184,42,thin
195,59,thin
168,57,normal
195,81,normal
197,85,normal
153,81,faty
173,52,thin
158,82,faty
153,84,faty
198,71,thin
182,55,thin
150,91,faty
178,54,thin
159,77,faty
167,96,faty
159,79,faty
165,51,normal
170,58,normal
169,37,thin
187,40,thin
158,93,faty
184,98,faty
166,50,thin
182,66,normal
179,59,thin
196,94,normal
170,81,faty
176,86,faty
171,70,normal
190,56,thin
194,85,normal
195,36,thin
187,90,faty
199,83,normal
179,81,normal
168,95,faty
157,100,faty
155,46,normal
175,60,normal
164,88,faty
167,40,thin
160,90,faty
200,65,thin
186,92,faty
169,58,normal
156,50,normal
184,68,normal
196,87,normal
198,42,thin
188,50,thin
173,69,normal
156,55,normal
196,47,thin
174,85,faty
179,78,normal
157,94,faty
198,51,thin
154,84,faty
168,74,faty
199,55,thin
180,41,thin
184,93,faty
168,62,normal
181,98,faty
182,58,thin
162,88,faty
199,52,thin
161,36,thin
169,39,thin
185,48,thin
189,98,faty
159,53,normal
151,90,faty
160,45,thin
156,72,faty
158,94,faty
183,37,thin
173,39,thin
161,88,faty
176,36,thin
167,89,faty
156,73,faty
164,60,normal
182,89,faty
195,60,thin
172,72,normal
152,49,normal
161,93,faty
192,77,normal
177,95,faty
161,48,normal
195,88,normal
161,89,faty
164,44,thin
165,77,faty
175,68,normal
166,81,faty
185,47,thin
182,79,normal
159,86,faty
190,56,thin
163,55,normal
196,83,normal
153,100,faty
155,54,normal
162,35,thin
172,78,faty
193,37,thin
164,72,faty
182,61,thin
196,48,thin
166,92,faty
195,96,normal
161,100,faty
194,96,faty
171,35,thin
196,77,normal
194,67,thin
197,74,normal
168,50,thin
156,39,thin
194,77,normal
156,76,faty
178,54,thin
158,75,faty
171,82,faty
154,55,normal
155,96,faty
184,90,faty
178,89,faty
179,60,normal
181,74,normal
152,81,faty
200,56,thin
200,55,thin
195,86,normal
177,90,faty
191,79,normal
168,38,thin
170,47,thin
150,65,faty
192,89,normal
193,81,normal
160,67,faty
180,52,thin
165,56,normal
193,100,faty
197,88,normal
164,65,normal
168,80,faty
193,48,thin
153,75,faty
182,35,thin
199,89,normal
158,37,thin
168,70,normal
172,39,thin
168,73,faty
193,36,thin
194,95,normal
177,88,faty
189,93,faty
159,91,faty
182,46,thin
170,91,faty
183,86,faty
159,59,normal
154,69,faty
188,50,thin
159,76,faty
152,84,faty
160,55,normal
177,66,normal
167,37,thin
192,57,thin
181,37,thin
153,68,faty
186,73,normal
177,57,thin
153,91,faty
195,60,thin
194,79,normal
164,95,faty
175,86,faty
194,83,normal
195,89,normal
195,56,thin
199,61,thin
182,50,thin
155,67,faty
197,36,thin
200,52,thin
174,42,thin
190,43,thin
179,82,faty
150,68,faty
175,89,faty
186,86,normal
191,57,thin
188,72,normal
173,49,thin
164,47,thin
187,40,thin
172,58,normal
174,74,normal
165,52,normal
177,78,normal
153,55,normal
157,56,normal
181,80,normal
172,53,thin
192,85,normal
171,45,thin
182,100,faty
199,83,normal
174,98,faty
190,79,normal
170,62,normal
